destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
Work,Alone,Sunny,80,7AM,Restaurant(20-50),24,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,less than 1,less than 1,between 1 to 3,greater than 8,less than 1,1,1,0,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,less than 1,less than 1,between 1 to 3,greater than 8,less than 1,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),24,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,less than 1,less than 1,between 1 to 3,greater than 8,less than 1,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,Coffee House,2,Female,31,Married partner,0,Some college - no degree,Computer & Mathematical,$100000 or More,less than 1,less than 1,between 1 to 3,greater than 8,less than 1,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,1
Home,Alone,Sunny,55,6PM,Bar,24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,1,0,0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,0
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,1,0,1,0
Work,Alone,Sunny,55,7AM,Bar,24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),24,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,21,Single,0,Some college - no degree,Student,$50000 - $62499,never,between 4 to 8,between 4 to 8,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
Home,Alone,Sunny,55,6PM,Bar,24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,0
Work,Alone,Sunny,55,7AM,Bar,24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,0,0,1,0,1
Work,Alone,Sunny,55,7AM,Restaurant(<20),24,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,36,Married partner,1,Graduate degree (Masters or Doctorate),Life Physical Social Science,$100000 or More,less than 1,between 4 to 8,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Kid(s),Sunny,55,2PM,Restaurant(<20),24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
Home,Alone,Sunny,55,6PM,Bar,24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,1,0,0
Home,Alone,Sunny,55,6PM,Restaurant(20-50),24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,0,1,0
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,1,0,1,0
Work,Alone,Sunny,55,7AM,Bar,24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,1,0,1,0
Work,Alone,Sunny,80,7AM,Restaurant(20-50),24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
Work,Alone,Sunny,80,7AM,Carry out & Take away,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,1,0,0
Work,Alone,Sunny,55,7AM,Restaurant(<20),24,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,46,Unmarried partner,1,Bachelors degree,Business & Financial,$62500 - $74999,never,less than 1,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,24,Male,50plus,Divorced,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,50plus,Divorced,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),24,Male,50plus,Divorced,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2,Male,50plus,Divorced,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2,Male,50plus,Divorced,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,1
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2,Male,50plus,Divorced,1,Bachelors degree,Computer & Mathematical,$25000 - $37499,never,less than 1,between 1 to 3,between 1 to 3,less than 1,1,0,0,0,1,0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Bar,24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,10AM,Carry out & Take away,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Coffee House,24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Carry out & Take away,24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
No Urgent Place,Alone,Sunny,55,10AM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
Home,Alone,Sunny,55,6PM,Bar,24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,1,0,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,0
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,1,0,1,0
Work,Alone,Sunny,55,7AM,Bar,24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,1,0,1,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,1,0,0
Work,Alone,Sunny,55,7AM,Restaurant(<20),24,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,0,0,0,1,1
Work,Alone,Sunny,55,7AM,Coffee House,2,Male,26,Single,0,High School Graduate,Sales & Related,$12500 - $24999,never,never,between 4 to 8,between 1 to 3,never,1,1,0,0,1,0
No Urgent Place,Alone,Sunny,55,2PM,Restaurant(<20),24,Male,50plus,Married partner,0,Some college - no degree,Protective Service,$37500 - $49999,never,less than 1,greater than 8,greater than 8,between 1 to 3,1,0,0,0,1,1
